   1.6564888309    0.5609803380    2.2532699792
   1.8062661807    0.3657866954    2.2532699792
   2.0014598233    0.2160093456    2.2532699792
   2.2287676345    0.1218553674    2.2532699792
   2.4726989625    0.0897411988    2.2532699792
   2.7166302906    0.1218553674    2.2532699792
   2.9439381017    0.2160093456    2.2532699792
   3.1391317443    0.3657866954    2.2532699792
   3.2889090941    0.5609803380    2.2532699792
   3.0132277140    2.0517648586    2.1311658385
   2.7814183327    2.1441261578    2.1311658385
   1.3254947234    0.9074534974    2.1311658385
   1.3791367186    0.6637554564    2.1311658385
   1.4839124689    0.4372863835    2.1311658385
   1.6349227767    0.2386357208    2.1311658385
   1.8251065678    0.0770921526    2.1311658385
   2.0455710596   -0.0397907235    2.1311658385
   2.2860075774   -0.1065475941    2.1311658385
   2.5351735768   -0.1200569820    2.1311658385
   2.7814183327   -0.0796872034    2.1311658385
   3.0132277140    0.0126740958    2.1311658385
   3.2197625716    0.1527082039    2.1311658385
   2.8421040389    2.3305436500    1.9853347651
   1.1458288113    0.7841844592    1.9853347651
   1.2139976121    0.5445959762    1.9853347651
   1.3250299777    0.3216129268    1.9853347651
   2.8421040389   -0.2661046956    1.9853347651
   3.0743806563   -0.1761202547    1.9853347651
   3.2861677251   -0.0449872534    1.9853347651
   2.8976718673    2.4993961462    1.8177488740
   0.9501674773    0.9093080289    1.8177488740
   0.9896002430    0.6666684741    1.8177488740
   3.1275202685   -0.3477871913    1.8177488740
   3.3404091418   -0.2248757429    1.8177488740
   3.3502014537   -0.4056228320    1.6306744771
   2.7780462725    3.0776498107    0.0119802614
   2.6583224160    3.0354155629   -0.2256453542
   2.7804480705    2.9357565265   -0.4551260742
   2.5345025395    2.9594825961   -0.4551260742
   2.8427149218    2.8128340312   -0.6733585655
   2.5968082561    2.8466331244   -0.6733585655
   2.3485896690    2.8466331244   -0.6733585655
   2.1026830032    2.8128340312   -0.6733585655
   2.6569302465    2.7065730725   -0.8773916081
   2.4111791229    2.7155543926   -0.8773916081
   2.1667391878    2.6886583515   -0.8773916081
   1.9288202541    2.6264581917   -0.8773916081
   1.7024931508    2.5302796014   -0.8773916081
   1.4925816472    2.4021724605   -0.8773916081
   1.3035596426    2.2448671502   -0.8773916081
   1.1394558128    2.0617163600   -0.8773916081
   2.8976718673    2.4993961462   -1.0644660050
   2.6568168910    2.5485670416   -1.0644660050
   2.4111933572    2.5584653317   -1.0644660050
   2.1671627862    2.5288346558   -1.0644660050
   1.9310454417    2.4604424329   -1.0644660050
   1.7089566389    2.3550599857   -1.0644660050
   1.5066483610    2.2154166641   -1.0644660050
   1.3293602863    2.0451291569   -1.0644660050
   1.1816840828    1.8486078211   -1.0644660050
   2.8421040389    2.3305436500   -1.2320518960
   2.5972477748    2.3763152184   -1.2320518960
   2.3481501502    2.3763152184   -1.2320518960
   2.1032938861    2.3305436500   -1.2320518960
   1.8710172688    2.2405592091   -1.2320518960
   1.6592301999    2.1094262078   -1.2320518960
   1.4751448341    1.9416102233   -1.2320518960
   1.3250299777    1.7428260276   -1.2320518960
   1.2139976121    1.5198429782   -1.2320518960
   2.7814183327    2.1441261578   -1.3778829694
   2.5351735768    2.1844959364   -1.3778829694
   2.2860075774    2.1709865485   -1.3778829694
   2.0455710596    2.1042296779   -1.3778829694
   1.8251065678    1.9873468018   -1.3778829694
   1.6349227767    1.8258032336   -1.3778829694
   1.4839124689    1.6271525709   -1.3778829694
   1.3791367186    1.4006834980   -1.3778829694
   2.9439381017    1.8484296088   -1.4999871102
   2.7166302906    1.9425835870   -1.4999871102
   2.4726989625    1.9746977556   -1.4999871102
   2.2287676345    1.9425835870   -1.4999871102
   2.0014598233    1.8484296088   -1.4999871102
   1.8062661807    1.6986522590   -1.4999871102
   1.6564888309    1.5034586164   -1.4999871102
   1.5623348527    1.2761508053   -1.4999871102
   3.0229044860    1.4938967290   -1.5967130691
   2.8318201130    1.6542355559   -1.5967130691
   2.5974204292    1.7395500637   -1.5967130691
   2.3479774958    1.7395500637   -1.5967130691
   2.1135778120    1.6542355559   -1.5967130691
   1.9224934390    1.4938967290   -1.5967130691
   1.7977719723    1.2778728119   -1.5967130691
